mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
shared,1,sample_trace,SecondChance,ProportionalAllocation,4,1,3200,{'interleave': 'trace-order'},0.0032
shared_total,,trace-driven,SecondChance,ProportionalAllocation,4,2,21100,{'interleave': 'trace-order'},0.0211
shared,0,sample_trace,SecondChance,ProportionalAllocation,4,2,5200,{'interleave': 'trace-order'},0.0052
shared,1,sample_trace,SecondChance,ProportionalAllocation,4,2,7200,{'interleave': 'trace-order'},0.0072
shared_total,,trace-driven,SecondChance,ProportionalAllocation,4,3,10500,{'interleave': 'trace-order'},0.0105
shared,0,sample_trace,SecondChance,ProportionalAllocation,4,3,2700,{'interleave': 'trace-order'},0.0027
shared,1,sample_trace,SecondChance,ProportionalAllocation,4,3,3300,{'interleave': 'trace-order'},0.0033
shared_total,,trace-driven,SecondChance,ProportionalAllocation,4,4,9000,{'interleave': 'trace-order'},0.009
shared,0,sample_trace,SecondChance,ProportionalAllocation,4,4,2400,{'interleave': 'trace-order'},0.0024
shared,1,sample_trace,SecondChance,ProportionalAllocation,4,4,3200,{'interleave': 'trace-order'},0.0032
shared_total,,trace-driven,SecondChance,ProportionalAllocation,4,5,9000,{'interleave': 'trace-order'},0.009
shared,0,sample_trace,SecondChance,ProportionalAllocation,4,5,2300,{'interleave': 'trace-order'},0.0023
shared,1,sample_trace,SecondChance,ProportionalAllocation,4,5,3100,{'interleave': 'trace-order'},0.0031
shared_total,,trace-driven,SecondChance,ProportionalAllocation,4,6,9200,{'interleave': 'trace-order'},0.0092
shared,0,sample_trace,SecondChance,ProportionalAllocation,4,6,2300,{'interleave': 'trace-order'},0.0023
shared,1,sample_trace,SecondChance,ProportionalAllocation,4,6,3000,{'interleave': 'trace-order'},0.003
shared_total,,trace-driven,SecondChance,ProportionalAllocation,4,7,8700,{'interleave': 'trace-order'},0.0087
shared,0,sample_trace,SecondChance,ProportionalAllocation,4,7,2100,{'interleave': 'trace-order'},0.0021
shared,1,sample_trace,SecondChance,ProportionalAllocation,4,7,3100,{'interleave': 'trace-order'},0.0031
shared_total,,trace-driven,WSClock,GlobalAllocation,4,0,1898200,{'interleave': 'trace-order'},1.8982
shared,0,sample_trace,WSClock,GlobalAllocation,4,0,468600,{'interleave': 'trace-order'},0.4686
shared,1,sample_trace,WSClock,GlobalAllocation,4,0,1320400,{'interleave': 'trace-order'},1.3204
shared_total,,trace-driven,WSClock,GlobalAllocation,4,1,29600,{'interleave': 'trace-order'},0.0296
shared,0,sample_trace,WSClock,GlobalAllocation,4,1,6700,{'interleave': 'trace-order'},0.0067
shared,1,sample_trace,WSClock,GlobalAllocation,4,1,13300,{'interleave': 'trace-order'},0.0133
shared_total,,trace-driven,WSClock,GlobalAllocation,4,2,37600,{'interleave': 'trace-order'},0.0376
shared,0,sample_trace,WSClock,GlobalAllocation,4,2,8900,{'interleave': 'trace-order'},0.0089
shared,1,sample_trace,WSClock,GlobalAllocation,4,2,14200,{'interleave': 'trace-order'},0.0142
shared_total,,trace-driven,WSClock,GlobalAllocation,4,3,17900,{'interleave': 'trace-order'},0.0179
shared,0,sample_trace,WSClock,GlobalAllocation,4,3,5000,{'interleave': 'trace-order'},0.005
shared,1,sample_trace,WSClock,GlobalAllocation,4,3,7400,{'interleave': 'trace-order'},0.0074
shared_total,,trace-driven,WSClock,GlobalAllocation,4,4,13100,{'interleave': 'trace-order'},0.0131
shared,0,sample_trace,WSClock,GlobalAllocation,4,4,3100,{'interleave': 'trace-order'},0.0031
shared,1,sample_trace,WSClock,GlobalAllocation,4,4,5800,{'interleave': 'trace-order'},0.0058
shared_total,,trace-driven,WSClock,GlobalAllocation,4,5,12700,{'interleave': 'trace-order'},0.0127
shared,0,sample_trace,WSClock,GlobalAllocation,4,5,3000,{'interleave': 'trace-order'},0.003
shared,1,sample_trace,WSClock,GlobalAllocation,4,5,5700,{'interleave': 'trace-order'},0.0057
shared_total,,trace-driven,WSClock,GlobalAllocation,4,6,13000,{'interleave': 'trace-order'},0.013
shared,0,sample_trace,WSClock,GlobalAllocation,4,6,3000,{'interleave': 'trace-order'},0.003
shared,1,sample_trace,WSClock,GlobalAllocation,4,6,5800,{'interleave': 'trace-order'},0.0058
shared_total,,trace-driven,WSClock,GlobalAllocation,4,7,12300,{'interleave': 'trace-order'},0.0123
shared,0,sample_trace,WSClock,GlobalAllocation,4,7,2800,{'interleave': 'trace-order'},0.0028
shared,1,sample_trace,WSClock,GlobalAllocation,4,7,5600,{'interleave': 'trace-order'},0.0056
shared_total,,trace-driven,WSClock,LocalAllocation,4,0,13300,{'interleave': 'trace-order'},0.0133
shared,0,sample_trace,WSClock,LocalAllocation,4,0,3300,{'interleave': 'trace-order'},0.0033
shared,1,sample_trace,WSClock,LocalAllocation,4,0,4000,{'interleave': 'trace-order'},0.004
shared_total,,trace-driven,WSClock,LocalAllocation,4,1,11300,{'interleave': 'trace-order'},0.0113
shared,0,sample_trace,WSClock,LocalAllocation,4,1,2900,{'interleave': 'trace-order'},0.0029
shared,1,sample_trace,WSClock,LocalAllocation,4,1,4000,{'interleave': 'trace-order'},0.004
shared_total,,trace-driven,WSClock,LocalAllocation,4,2,17200,{'interleave': 'trace-order'},0.0172
shared,0,sample_trace,WSClock,LocalAllocation,4,2,4200,{'interleave': 'trace-order'},0.0042
shared,1,sample_trace,WSClock,LocalAllocation,4,2,6800,{'interleave': 'trace-order'},0.0068
shared_total,,trace-driven,WSClock,LocalAllocation,4,3,18300,{'interleave': 'trace-order'},0.0183
shared,0,sample_trace,WSClock,LocalAllocation,4,3,5700,{'interleave': 'trace-order'},0.0057
shared,1,sample_trace,WSClock,LocalAllocation,4,3,6500,{'interleave': 'trace-order'},0.0065
shared_total,,trace-driven,WSClock,LocalAllocation,4,4,14600,{'interleave': 'trace-order'},0.0146
shared,0,sample_trace,WSClock,LocalAllocation,4,4,3600,{'interleave': 'trace-order'},0.0036
shared,1,sample_trace,WSClock,LocalAllocation,4,4,5000,{'interleave': 'trace-order'},0.005
shared_total,,trace-driven,WSClock,LocalAllocation,4,5,18000,{'interleave': 'trace-order'},0.018
shared,0,sample_trace,WSClock,LocalAllocation,4,5,4400,{'interleave': 'trace-order'},0.0044
shared,1,sample_trace,WSClock,LocalAllocation,4,5,7000,{'interleave': 'trace-order'},0.007
shared_total,,trace-driven,WSClock,LocalAllocation,4,6,16900,{'interleave': 'trace-order'},0.0169
shared,0,sample_trace,WSClock,LocalAllocation,4,6,4000,{'interleave': 'trace-order'},0.004
shared,1,sample_trace,WSClock,LocalAllocation,4,6,6700,{'interleave': 'trace-order'},0.0067
shared_total,,trace-driven,WSClock,LocalAllocation,4,7,15300,{'interleave': 'trace-order'},0.0153
shared,0,sample_trace,WSClock,LocalAllocation,4,7,3900,{'interleave': 'trace-order'},0.0039
shared,1,sample_trace,WSClock,LocalAllocation,4,7,6500,{'interleave': 'trace-order'},0.0065
shared_total,,trace-driven,WSClock,ProportionalAllocation,4,0,13300,{'interleave': 'trace-order'},0.0133
shared,0,sample_trace,WSClock,ProportionalAllocation,4,0,3200,{'interleave': 'trace-order'},0.0032
shared,1,sample_trace,WSClock,ProportionalAllocation,4,0,4000,{'interleave': 'trace-order'},0.004
shared_total,,trace-driven,WSClock,ProportionalAllocation,4,1,11200,{'interleave': 'trace-order'},0.0112
shared,0,sample_trace,WSClock,ProportionalAllocation,4,1,2700,{'interleave': 'trace-order'},0.0027
shared,1,sample_trace,WSClock,ProportionalAllocation,4,1,3900,{'interleave': 'trace-order'},0.0039
shared_total,,trace-driven,WSClock,ProportionalAllocation,4,2,10200,{'interleave': 'trace-order'},0.0102
shared,0,sample_trace,WSClock,ProportionalAllocation,4,2,2600,{'interleave': 'trace-order'},0.0026
shared,1,sample_trace,WSClock,ProportionalAllocation,4,2,3600,{'interleave': 'trace-order'},0.0036
shared_total,,trace-driven,WSClock,ProportionalAllocation,4,3,9700,{'interleave': 'trace-order'},0.0097
shared,0,sample_trace,WSClock,ProportionalAllocation,4,3,2400,{'interleave': 'trace-order'},0.0024
shared,1,sample_trace,WSClock,ProportionalAllocation,4,3,3600,{'interleave': 'trace-order'},0.0036
shared_total,,trace-driven,WSClock,ProportionalAllocation,4,4,9800,{'interleave': 'trace-order'},0.0098
shared,0,sample_trace,WSClock,ProportionalAllocation,4,4,2400,{'interleave': 'trace-order'},0.0024
shared,1,sample_trace,WSClock,ProportionalAllocation,4,4,3700,{'interleave': 'trace-order'},0.0037
shared_total,,trace-driven,WSClock,ProportionalAllocation,4,5,9600,{'interleave': 'trace-order'},0.0096
shared,0,sample_trace,WSClock,ProportionalAllocation,4,5,2400,{'interleave': 'trace-order'},0.0024
shared,1,sample_trace,WSClock,ProportionalAllocation,4,5,3700,{'interleave': 'trace-order'},0.0037
shared_total,,trace-driven,WSClock,ProportionalAllocation,4,6,9800,{'interleave': 'trace-order'},0.0098
shared,0,sample_trace,WSClock,ProportionalAllocation,4,6,2800,{'interleave': 'trace-order'},0.0028
shared,1,sample_trace,WSClock,ProportionalAllocation,4,6,3700,{'interleave': 'trace-order'},0.0037
shared_total,,trace-driven,WSClock,ProportionalAllocation,4,7,10400,{'interleave': 'trace-order'},0.0104
shared,0,sample_trace,WSClock,ProportionalAllocation,4,7,2500,{'interleave': 'trace-order'},0.0025
shared,1,sample_trace,WSClock,ProportionalAllocation,4,7,3900,{'interleave': 'trace-order'},0.0039
shared_total,,trace-driven,FIFO,GlobalAllocation,5,0,15000,{'interleave': 'trace-order'},0.015
shared,0,sample_trace,FIFO,GlobalAllocation,5,0,3600,{'interleave': 'trace-order'},0.0036
shared,1,sample_trace,FIFO,GlobalAllocation,5,0,3700,{'interleave': 'trace-order'},0.0037
shared_total,,trace-driven,FIFO,GlobalAllocation,5,1,12300,{'interleave': 'trace-order'},0.0123
shared,0,sample_trace,FIFO,GlobalAllocation,5,1,3100,{'interleave': 'trace-order'},0.0031
shared,1,sample_trace,FIFO,GlobalAllocation,5,1,3900,{'interleave': 'trace-order'},0.0039
shared_total,,trace-driven,FIFO,GlobalAllocation,5,2,12400,{'interleave': 'trace-order'},0.0124
shared,0,sample_trace,FIFO,GlobalAllocation,5,2,3100,{'interleave': 'trace-order'},0.0031
shared,1,sample_trace,FIFO,GlobalAllocation,5,2,3600,{'interleave': 'trace-order'},0.0036
shared_total,,trace-driven,FIFO,GlobalAllocation,5,3,10100,{'interleave': 'trace-order'},0.0101
shared,0,sample_trace,FIFO,GlobalAllocation,5,3,2900,{'interleave': 'trace-order'},0.0029
shared,1,sample_trace,FIFO,GlobalAllocation,5,3,3300,{'interleave': 'trace-order'},0.0033
shared_total,,trace-driven,FIFO,GlobalAllocation,5,4,9200,{'interleave': 'trace-order'},0.0092
shared,0,sample_trace,FIFO,GlobalAllocation,5,4,2500,{'interleave': 'trace-order'},0.0025
shared,1,sample_trace,FIFO,GlobalAllocation,5,4,3000,{'interleave': 'trace-order'},0.003
shared_total,,trace-driven,FIFO,GlobalAllocation,5,5,9800,{'interleave': 'trace-order'},0.0098
shared,0,sample_trace,FIFO,GlobalAllocation,5,5,2600,{'interleave': 'trace-order'},0.0026
shared,1,sample_trace,FIFO,GlobalAllocation,5,5,3000,{'interleave': 'trace-order'},0.003
shared_total,,trace-driven,FIFO,GlobalAllocation,5,6,10500,{'interleave': 'trace-order'},0.0105
shared,0,sample_trace,FIFO,GlobalAllocation,5,6,2600,{'interleave': 'trace-order'},0.0026
shared,1,sample_trace,FIFO,GlobalAllocation,5,6,3900,{'interleave': 'trace-order'},0.0039
shared_total,,trace-driven,FIFO,GlobalAllocation,5,7,9500,{'interleave': 'trace-order'},0.0095
shared,0,sample_trace,FIFO,GlobalAllocation,5,7,2600,{'interleave': 'trace-order'},0.0026
shared,1,sample_trace,FIFO,GlobalAllocation,5,7,3000,{'interleave': 'trace-order'},0.003
shared_total,,trace-driven,FIFO,LocalAllocation,5,0,16200,{'interleave': 'trace-order'},0.0162
shared,0,sample_trace,FIFO,LocalAllocation,5,0,3000,{'interleave': 'trace-order'},0.003
shared,1,sample_trace,FIFO,LocalAllocation,5,0,3000,{'interleave': 'trace-order'},0.003
shared_total,,trace-driven,FIFO,LocalAllocation,5,1,10200,{'interleave': 'trace-order'},0.0102
shared,0,sample_trace,FIFO,LocalAllocation,5,1,2500,{'interleave': 'trace-order'},0.0025
shared,1,sample_trace,FIFO,LocalAllocation,5,1,3000,{'interleave': 'trace-order'},0.003
shared_total,,trace-driven,FIFO,LocalAllocation,5,2,14400,{'interleave': 'trace-order'},0.0144
shared,0,sample_trace,FIFO,LocalAllocation,5,2,2300,{'interleave': 'trace-order'},0.0023
shared,1,sample_trace,FIFO,LocalAllocation,5,2,2800,{'interleave': 'trace-order'},0.0028
shared_total,,trace-driven,FIFO,LocalAllocation,5,3,13300,{'interleave': 'trace-order'},0.0133
shared,0,sample_trace,FIFO,LocalAllocation,5,3,2200,{'interleave': 'trace-order'},0.0022
shared,1,sample_trace,FIFO,LocalAllocation,5,3,2700,{'interleave': 'trace-order'},0.0027
shared_total,,trace-driven,FIFO,LocalAllocation,5,4,9700,{'interleave': 'trace-order'},0.0097
shared,0,sample_trace,FIFO,LocalAllocation,5,4,2300,{'interleave': 'trace-order'},0.0023
shared,1,sample_trace,FIFO,LocalAllocation,5,4,3200,{'interleave': 'trace-order'},0.0032
shared_total,,trace-driven,FIFO,LocalAllocation,5,5,9200,{'interleave': 'trace-order'},0.0092
shared,0,sample_trace,FIFO,LocalAllocation,5,5,2600,{'interleave': 'trace-order'},0.0026
shared,1,sample_trace,FIFO,LocalAllocation,5,5,2700,{'interleave': 'trace-order'},0.0027
shared_total,,trace-driven,FIFO,LocalAllocation,5,6,8500,{'interleave': 'trace-order'},0.0085
shared,0,sample_trace,FIFO,LocalAllocation,5,6,2200,{'interleave': 'trace-order'},0.0022
shared,1,sample_trace,FIFO,LocalAllocation,5,6,2700,{'interleave': 'trace-order'},0.0027
shared_total,,trace-driven,FIFO,LocalAllocation,5,7,8400,{'interleave': 'trace-order'},0.0084
shared,0,sample_trace,FIFO,LocalAllocation,5,7,2000,{'interleave': 'trace-order'},0.002
shared,1,sample_trace,FIFO,LocalAllocation,5,7,2500,{'interleave': 'trace-order'},0.0025
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,0,10800,{'interleave': 'trace-order'},0.0108
shared,0,sample_trace,FIFO,ProportionalAllocation,5,0,2700,{'interleave': 'trace-order'},0.0027
shared,1,sample_trace,FIFO,ProportionalAllocation,5,0,2200,{'interleave': 'trace-order'},0.0022
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,1,16700,{'interleave': 'trace-order'},0.0167
shared,0,sample_trace,FIFO,ProportionalAllocation,5,1,4600,{'interleave': 'trace-order'},0.0046
shared,1,sample_trace,FIFO,ProportionalAllocation,5,1,3600,{'interleave': 'trace-order'},0.0036
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,2,9300,{'interleave': 'trace-order'},0.0093
shared,0,sample_trace,FIFO,ProportionalAllocation,5,2,2500,{'interleave': 'trace-order'},0.0025
shared,1,sample_trace,FIFO,ProportionalAllocation,5,2,2100,{'interleave': 'trace-order'},0.0021
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,3,8100,{'interleave': 'trace-order'},0.0081
shared,0,sample_trace,FIFO,ProportionalAllocation,5,3,2200,{'interleave': 'trace-order'},0.0022
shared,1,sample_trace,FIFO,ProportionalAllocation,5,3,2000,{'interleave': 'trace-order'},0.002
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,4,7600,{'interleave': 'trace-order'},0.0076
shared,0,sample_trace,FIFO,ProportionalAllocation,5,4,2000,{'interleave': 'trace-order'},0.002
shared,1,sample_trace,FIFO,ProportionalAllocation,5,4,2100,{'interleave': 'trace-order'},0.0021
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,5,7900,{'interleave': 'trace-order'},0.0079
shared,0,sample_trace,FIFO,ProportionalAllocation,5,5,2100,{'interleave': 'trace-order'},0.0021
shared,1,sample_trace,FIFO,ProportionalAllocation,5,5,2100,{'interleave': 'trace-order'},0.0021
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,6,7900,{'interleave': 'trace-order'},0.0079
shared,0,sample_trace,FIFO,ProportionalAllocation,5,6,2100,{'interleave': 'trace-order'},0.0021
shared,1,sample_trace,FIFO,ProportionalAllocation,5,6,2100,{'interleave': 'trace-order'},0.0021
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,7,7600,{'interleave': 'trace-order'},0.0076
shared,0,sample_trace,FIFO,ProportionalAllocation,5,7,2300,{'interleave': 'trace-order'},0.0023
shared,1,sample_trace,FIFO,ProportionalAllocation,5,7,1900,{'interleave': 'trace-order'},0.0019
shared_total,,trace-driven,LRU,GlobalAllocation,5,0,15800,{'interleave': 'trace-order'},0.0158
shared,0,sample_trace,LRU,GlobalAllocation,5,0,4200,{'interleave': 'trace-order'},0.0042
shared,1,sample_trace,LRU,GlobalAllocation,5,0,4100,{'interleave': 'trace-order'},0.0041
shared_total,,trace-driven,LRU,GlobalAllocation,5,1,13300,{'interleave': 'trace-order'},0.0133
shared,0,sample_trace,LRU,GlobalAllocation,5,1,3800,{'interleave': 'trace-order'},0.0038
shared,1,sample_trace,LRU,GlobalAllocation,5,1,4000,{'interleave': 'trace-order'},0.004
shared_total,,trace-driven,LRU,GlobalAllocation,5,2,11600,{'interleave': 'trace-order'},0.0116
shared,0,sample_trace,LRU,GlobalAllocation,5,2,3400,{'interleave': 'trace-order'},0.0034
shared,1,sample_trace,LRU,GlobalAllocation,5,2,4000,{'interleave': 'trace-order'},0.004
shared_total,,trace-driven,LRU,GlobalAllocation,5,3,10400,{'interleave': 'trace-order'},0.0104
shared,0,sample_trace,LRU,GlobalAllocation,5,3,3000,{'interleave': 'trace-order'},0.003
shared,1,sample_trace,LRU,GlobalAllocation,5,3,3300,{'interleave': 'trace-order'},0.0033
shared_total,,trace-driven,LRU,GlobalAllocation,5,4,10300,{'interleave': 'trace-order'},0.0103
shared,0,sample_trace,LRU,GlobalAllocation,5,4,3100,{'interleave': 'trace-order'},0.0031
shared,1,sample_trace,LRU,GlobalAllocation,5,4,3300,{'interleave': 'trace-order'},0.0033
shared_total,,trace-driven,LRU,GlobalAllocation,5,5,10400,{'interleave': 'trace-order'},0.0104
shared,0,sample_trace,LRU,GlobalAllocation,5,5,3000,{'interleave': 'trace-order'},0.003
shared,1,sample_trace,LRU,GlobalAllocation,5,5,3700,{'interleave': 'trace-order'},0.0037
shared_total,,trace-driven,LRU,GlobalAllocation,5,6,10000,{'interleave': 'trace-order'},0.01
shared,0,sample_trace,LRU,GlobalAllocation,5,6,2800,{'interleave': 'trace-order'},0.0028
shared,1,sample_trace,LRU,GlobalAllocation,5,6,3500,{'interleave': 'trace-order'},0.0035
shared_total,,trace-driven,LRU,GlobalAllocation,5,7,9900,{'interleave': 'trace-order'},0.0099
shared,0,sample_trace,LRU,GlobalAllocation,5,7,2800,{'interleave': 'trace-order'},0.0028
shared,1,sample_trace,LRU,GlobalAllocation,5,7,3400,{'interleave': 'trace-order'},0.0034
shared_total,,trace-driven,LRU,LocalAllocation,5,0,12700,{'interleave': 'trace-order'},0.0127
shared,0,sample_trace,LRU,LocalAllocation,5,0,3400,{'interleave': 'trace-order'},0.0034
shared,1,sample_trace,LRU,LocalAllocation,5,0,3400,{'interleave': 'trace-order'},0.0034
shared_total,,trace-driven,LRU,LocalAllocation,5,1,11200,{'interleave': 'trace-order'},0.0112
shared,0,sample_trace,LRU,LocalAllocation,5,1,3100,{'interleave': 'trace-order'},0.0031
shared,1,sample_trace,LRU,LocalAllocation,5,1,3400,{'interleave': 'trace-order'},0.0034
shared_total,,trace-driven,LRU,LocalAllocation,5,2,12000,{'interleave': 'trace-order'},0.012
shared,0,sample_trace,LRU,LocalAllocation,5,2,3900,{'interleave': 'trace-order'},0.0039
shared,1,sample_trace,LRU,LocalAllocation,5,2,3800,{'interleave': 'trace-order'},0.0038
shared_total,,trace-driven,LRU,LocalAllocation,5,3,9800,{'interleave': 'trace-order'},0.0098
shared,0,sample_trace,LRU,LocalAllocation,5,3,2400,{'interleave': 'trace-order'},0.0024
shared,1,sample_trace,LRU,LocalAllocation,5,3,3200,{'interleave': 'trace-order'},0.0032
shared_total,,trace-driven,LRU,LocalAllocation,5,4,10200,{'interleave': 'trace-order'},0.0102
shared,0,sample_trace,LRU,LocalAllocation,5,4,2600,{'interleave': 'trace-order'},0.0026
shared,1,sample_trace,LRU,LocalAllocation,5,4,2900,{'interleave': 'trace-order'},0.0029
shared_total,,trace-driven,LRU,LocalAllocation,5,5,9500,{'interleave': 'trace-order'},0.0095
shared,0,sample_trace,LRU,LocalAllocation,5,5,2700,{'interleave': 'trace-order'},0.0027
shared,1,sample_trace,LRU,LocalAllocation,5,5,2800,{'interleave': 'trace-order'},0.0028
shared_total,,trace-driven,LRU,LocalAllocation,5,6,9100,{'interleave': 'trace-order'},0.0091
shared,0,sample_trace,LRU,LocalAllocation,5,6,2500,{'interleave': 'trace-order'},0.0025
shared,1,sample_trace,LRU,LocalAllocation,5,6,2800,{'interleave': 'trace-order'},0.0028
shared_total,,trace-driven,LRU,LocalAllocation,5,7,12500,{'interleave': 'trace-order'},0.0125
shared,0,sample_trace,LRU,LocalAllocation,5,7,2900,{'interleave': 'trace-order'},0.0029
shared,1,sample_trace,LRU,LocalAllocation,5,7,4100,{'interleave': 'trace-order'},0.0041
shared_total,,trace-driven,LRU,ProportionalAllocation,5,0,12500,{'interleave': 'trace-order'},0.0125
shared,0,sample_trace,LRU,ProportionalAllocation,5,0,3000,{'interleave': 'trace-order'},0.003
shared,1,sample_trace,LRU,ProportionalAllocation,5,0,2500,{'interleave': 'trace-order'},0.0025
shared_total,,trace-driven,LRU,ProportionalAllocation,5,1,9400,{'interleave': 'trace-order'},0.0094
shared,0,sample_trace,LRU,ProportionalAllocation,5,1,2700,{'interleave': 'trace-order'},0.0027
shared,1,sample_trace,LRU,ProportionalAllocation,5,1,2200,{'interleave': 'trace-order'},0.0022
shared_total,,trace-driven,LRU,ProportionalAllocation,5,2,8900,{'interleave': 'trace-order'},0.0089
shared,0,sample_trace,LRU,ProportionalAllocation,5,2,2700,{'interleave': 'trace-order'},0.0027
shared,1,sample_trace,LRU,ProportionalAllocation,5,2,2200,{'interleave': 'trace-order'},0.0022
shared_total,,trace-driven,LRU,ProportionalAllocation,5,3,8100,{'interleave': 'trace-order'},0.0081
shared,0,sample_trace,LRU,ProportionalAllocation,5,3,2300,{'interleave': 'trace-order'},0.0023
shared,1,sample_trace,LRU,ProportionalAllocation,5,3,2200,{'interleave': 'trace-order'},0.0022
shared_total,,trace-driven,LRU,ProportionalAllocation,5,4,9500,{'interleave': 'trace-order'},0.0095
shared,0,sample_trace,LRU,ProportionalAllocation,5,4,2700,{'interleave': 'trace-order'},0.0027
shared,1,sample_trace,LRU,ProportionalAllocation,5,4,2100,{'interleave': 'trace-order'},0.0021
shared_total,,trace-driven,LRU,ProportionalAllocation,5,5,8100,{'interleave': 'trace-order'},0.0081
shared,0,sample_trace,LRU,ProportionalAllocation,5,5,2400,{'interleave': 'trace-order'},0.0024
shared,1,sample_trace,LRU,ProportionalAllocation,5,5,2100,{'interleave': 'trace-order'},0.0021
shared_total,,trace-driven,LRU,ProportionalAllocation,5,6,7900,{'interleave': 'trace-order'},0.0079
shared,0,sample_trace,LRU,ProportionalAllocation,5,6,2400,{'interleave': 'trace-order'},0.0024
shared,1,sample_trace,LRU,ProportionalAllocation,5,6,2200,{'interleave': 'trace-order'},0.0022
shared_total,,trace-driven,LRU,ProportionalAllocation,5,7,7600,{'interleave': 'trace-order'},0.0076
shared,0,sample_trace,LRU,ProportionalAllocation,5,7,2300,{'interleave': 'trace-order'},0.0023
shared,1,sample_trace,LRU,ProportionalAllocation,5,7,2000,{'interleave': 'trace-order'},0.002
shared_total,,trace-driven,NRU,GlobalAllocation,5,0,16600,{'interleave': 'trace-order'},0.0166
shared,0,sample_trace,NRU,GlobalAllocation,5,0,3900,{'interleave': 'trace-order'},0.0039
shared,1,sample_trace,NRU,GlobalAllocation,5,0,4200,{'interleave': 'trace-order'},0.0042
shared_total,,trace-driven,NRU,GlobalAllocation,5,1,12700,{'interleave': 'trace-order'},0.0127
shared,0,sample_trace,NRU,GlobalAllocation,5,1,3800,{'interleave': 'trace-order'},0.0038
shared,1,sample_trace,NRU,GlobalAllocation,5,1,3900,{'interleave': 'trace-order'},0.0039
shared_total,,trace-driven,NRU,GlobalAllocation,5,2,11600,{'interleave': 'trace-order'},0.0116
shared,0,sample_trace,NRU,GlobalAllocation,5,2,3500,{'interleave': 'trace-order'},0.0035
shared,1,sample_trace,NRU,GlobalAllocation,5,2,3800,{'interleave': 'trace-order'},0.0038
shared_total,,trace-driven,NRU,GlobalAllocation,5,3,10000,{'interleave': 'trace-order'},0.01
shared,0,sample_trace,NRU,GlobalAllocation,5,3,2900,{'interleave': 'trace-order'},0.0029
shared,1,sample_trace,NRU,GlobalAllocation,5,3,3300,{'interleave': 'trace-order'},0.0033
shared_total,,trace-driven,NRU,GlobalAllocation,5,4,10600,{'interleave': 'trace-order'},0.0106
shared,0,sample_trace,NRU,GlobalAllocation,5,4,3000,{'interleave': 'trace-order'},0.003
shared,1,sample_trace,NRU,GlobalAllocation,5,4,3700,{'interleave': 'trace-order'},0.0037
shared_total,,trace-driven,NRU,GlobalAllocation,5,5,10700,{'interleave': 'trace-order'},0.0107
shared,0,sample_trace,NRU,GlobalAllocation,5,5,2900,{'interleave': 'trace-order'},0.0029
shared,1,sample_trace,NRU,GlobalAllocation,5,5,3400,{'interleave': 'trace-order'},0.0034
shared_total,,trace-driven,NRU,GlobalAllocation,5,6,10000,{'interleave': 'trace-order'},0.01
shared,0,sample_trace,NRU,GlobalAllocation,5,6,2700,{'interleave': 'trace-order'},0.0027
shared,1,sample_trace,NRU,GlobalAllocation,5,6,3400,{'interleave': 'trace-order'},0.0034
shared_total,,trace-driven,NRU,GlobalAllocation,5,7,10000,{'interleave': 'trace-order'},0.01
shared,0,sample_trace,NRU,GlobalAllocation,5,7,3200,{'interleave': 'trace-order'},0.0032
shared,1,sample_trace,NRU,GlobalAllocation,5,7,3100,{'interleave': 'trace-order'},0.0031
shared_total,,trace-driven,NRU,LocalAllocation,5,0,20300,{'interleave': 'trace-order'},0.0203
shared,0,sample_trace,NRU,LocalAllocation,5,0,4500,{'interleave': 'trace-order'},0.0045
shared,1,sample_trace,NRU,LocalAllocation,5,0,6700,{'interleave': 'trace-order'},0.0067
shared_total,,trace-driven,NRU,LocalAllocation,5,1,18900,{'interleave': 'trace-order'},0.0189
shared,0,sample_trace,NRU,LocalAllocation,5,1,4800,{'interleave': 'trace-order'},0.0048
shared,1,sample_trace,NRU,LocalAllocation,5,1,6500,{'interleave': 'trace-order'},0.0065
shared_total,,trace-driven,NRU,LocalAllocation,5,2,18000,{'interleave': 'trace-order'},0.018
shared,0,sample_trace,NRU,LocalAllocation,5,2,4300,{'interleave': 'trace-order'},0.0043
shared,1,sample_trace,NRU,LocalAllocation,5,2,6600,{'interleave': 'trace-order'},0.0066
shared_total,,trace-driven,NRU,LocalAllocation,5,3,19200,{'interleave': 'trace-order'},0.0192
shared,0,sample_trace,NRU,LocalAllocation,5,3,4800,{'interleave': 'trace-order'},0.0048
shared,1,sample_trace,NRU,LocalAllocation,5,3,7500,{'interleave': 'trace-order'},0.0075
shared_total,,trace-driven,NRU,LocalAllocation,5,4,18600,{'interleave': 'trace-order'},0.0186
shared,0,sample_trace,NRU,LocalAllocation,5,4,4400,{'interleave': 'trace-order'},0.0044
shared,1,sample_trace,NRU,LocalAllocation,5,4,7700,{'interleave': 'trace-order'},0.0077
