mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
isolation,1,sample_trace,NRU,ProportionalAllocation,8,0,4400,{'trace_kind': 'trace'},0.0044
isolation,0,sample_trace,NRU,ProportionalAllocation,8,1,4300,{'trace_kind': 'trace'},0.0043
isolation,1,sample_trace,NRU,ProportionalAllocation,8,1,4500,{'trace_kind': 'trace'},0.0045
isolation,0,sample_trace,SecondChance,GlobalAllocation,8,0,6100,{'trace_kind': 'trace'},0.0061
isolation,1,sample_trace,SecondChance,GlobalAllocation,8,0,6400,{'trace_kind': 'trace'},0.0064
isolation,0,sample_trace,SecondChance,GlobalAllocation,8,1,5500,{'trace_kind': 'trace'},0.0055
isolation,1,sample_trace,SecondChance,GlobalAllocation,8,1,6600,{'trace_kind': 'trace'},0.0066
isolation,0,sample_trace,SecondChance,LocalAllocation,8,0,4300,{'trace_kind': 'trace'},0.0043
isolation,1,sample_trace,SecondChance,LocalAllocation,8,0,2700,{'trace_kind': 'trace'},0.0027
isolation,0,sample_trace,SecondChance,LocalAllocation,8,1,3100,{'trace_kind': 'trace'},0.0031
isolation,1,sample_trace,SecondChance,LocalAllocation,8,1,2600,{'trace_kind': 'trace'},0.0026
isolation,0,sample_trace,SecondChance,ProportionalAllocation,8,0,4100,{'trace_kind': 'trace'},0.0041
isolation,1,sample_trace,SecondChance,ProportionalAllocation,8,0,4200,{'trace_kind': 'trace'},0.0042
isolation,0,sample_trace,SecondChance,ProportionalAllocation,8,1,4000,{'trace_kind': 'trace'},0.004
isolation,1,sample_trace,SecondChance,ProportionalAllocation,8,1,4400,{'trace_kind': 'trace'},0.0044
isolation,0,sample_trace,WSClock,GlobalAllocation,8,0,3500,{'trace_kind': 'trace'},0.0035
isolation,1,sample_trace,WSClock,GlobalAllocation,8,0,3400,{'trace_kind': 'trace'},0.0034
isolation,0,sample_trace,WSClock,GlobalAllocation,8,1,3400,{'trace_kind': 'trace'},0.0034
isolation,1,sample_trace,WSClock,GlobalAllocation,8,1,3400,{'trace_kind': 'trace'},0.0034
isolation,0,sample_trace,WSClock,LocalAllocation,8,0,8100,{'trace_kind': 'trace'},0.0081
isolation,1,sample_trace,WSClock,LocalAllocation,8,0,5700,{'trace_kind': 'trace'},0.0057
isolation,0,sample_trace,WSClock,LocalAllocation,8,1,5300,{'trace_kind': 'trace'},0.0053
isolation,1,sample_trace,WSClock,LocalAllocation,8,1,4800,{'trace_kind': 'trace'},0.0048
isolation,0,sample_trace,WSClock,ProportionalAllocation,8,0,2800,{'trace_kind': 'trace'},0.0028
isolation,1,sample_trace,WSClock,ProportionalAllocation,8,0,2900,{'trace_kind': 'trace'},0.0029
isolation,0,sample_trace,WSClock,ProportionalAllocation,8,1,3800,{'trace_kind': 'trace'},0.0038
isolation,1,sample_trace,WSClock,ProportionalAllocation,8,1,2800,{'trace_kind': 'trace'},0.0028
