workload_label,workload_kind,trace_name,algorithm,allocation_policy,memory_frames,repetition_id,process_id,t_isolated_ms,t_shared_ms,slowdown,page_faults,replacements,disk_reads,disk_writes
trace-driven,trace,sample_trace,WSClock,GlobalAllocation,8,0,0,0.0033,0.0038,1.1515151515151516,2,,,
trace-driven,trace,sample_trace,WSClock,GlobalAllocation,8,0,1,0.0033,0.0042,1.2727272727272727,3,,,
trace-driven,trace,sample_trace,WSClock,GlobalAllocation,8,1,0,0.0033,0.0036,1.0909090909090908,2,,,
trace-driven,trace,sample_trace,WSClock,GlobalAllocation,8,1,1,0.0032,0.0039,1.21875,3,,,
trace-driven,trace,sample_trace,WSClock,LocalAllocation,8,0,0,0.0046,0.0028,0.6086956521739131,2,0,2,0
trace-driven,trace,sample_trace,WSClock,LocalAllocation,8,0,1,0.0031,0.0026,0.8387096774193549,3,0,3,0
trace-driven,trace,sample_trace,WSClock,LocalAllocation,8,1,0,0.0034,0.0024,0.7058823529411765,2,0,2,0
trace-driven,trace,sample_trace,WSClock,LocalAllocation,8,1,1,0.0027,0.0022,0.8148148148148148,3,0,3,0
trace-driven,trace,sample_trace,WSClock,ProportionalAllocation,8,0,0,0.0027,0.003,1.1111111111111112,2,0,2,0
trace-driven,trace,sample_trace,WSClock,ProportionalAllocation,8,0,1,0.0029,0.0024,0.8275862068965517,3,0,3,0
trace-driven,trace,sample_trace,WSClock,ProportionalAllocation,8,1,0,0.0027,0.0025,0.9259259259259259,2,0,2,0
trace-driven,trace,sample_trace,WSClock,ProportionalAllocation,8,1,1,0.0028,0.002,0.7142857142857143,3,0,3,0
