config_label,workload_kind,workload_label,trace_name,algorithm,allocation_policy,total_frames,process_count,source_file_count,trial_count,page_fault_total,page_fault_rate_mean,page_fault_rate_median,page_fault_rate_std,page_fault_rate_ci_low,page_fault_rate_ci_high,page_faults_mean,page_faults_median,page_faults_std,page_faults_ci_low,page_faults_ci_high,page_faults_sum,page_replacements_mean,disk_reads_mean,disk_writes_mean,total_disk_io_mean,runtime_ms_mean,throughput_mean,worst_case_slowdown_mean,mean_slowdown_mean,aggregate_wss_mean,aggregate_wss_median,aggregate_wss_std,aggregate_wss_ci_low,aggregate_wss_ci_high,aggregate_wss_sum,memory_ratio_to_wss_mean,memory_ratio_to_wss_median,memory_ratio_to_wss_std,memory_ratio_to_wss_ci_low,memory_ratio_to_wss_ci_high,memory_ratio_to_wss_sum,fairness_jains_index_mean,fairness_variance_mean,fairness_cv_mean,fairness_max_ratio_mean,fairness_mean_mean,fairness_std_mean,fairness_min_mean,fairness_max_mean,outlier_trial_count,validation_issue_count,source_files
synthetic | high_locality | FIFO | ProportionalAllocation | f442 | p4,synthetic,high_locality,,FIFO,ProportionalAllocation,442,4,1,10,0.0,0.05418333333333333,0.05425,0.0009499999999999996,0.05359451723300998,0.054772149433656686,325.1,325.5,5.7,321.5671033980599,328.63289660194016,3251.0,0.0,325.1,0.0,325.1,2.25487,2818285.411971136,1.9118978766008041,1.8452592806674382,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,1.4963374976880182,1.4958084243798528,0.03998526312665868,1.4715543748410262,1.52112062053501,14.963374976880182,0.9968018324852392,0.010564221281354808,0.0335087150110508,1.0993758828808256,1.8452592806674382,0.060443435477426394,1.7554113251510202,1.9118978766008041,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p4_f442.json
synthetic | high_locality | FIFO | ProportionalAllocation | f559 | p8,synthetic,high_locality,,FIFO,ProportionalAllocation,559,8,1,10,0.0,0.09185,0.09158333333333332,0.0033355825744704774,0.08978258450125659,0.09391741549874341,1102.2,1099.0,40.02699089364575,1077.3910140150792,1127.0089859849209,11022.0,543.2,1102.2,356.8,1459.0,4.27481,2808046.5393466535,2.0663150983700245,1.9809763304295307,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,0.7954996936950205,0.7980018341145303,0.009268686666175896,0.789754902181445,0.801244485208596,7.954996936950205,0.9989026703882395,0.00434846356368183,0.02896166168720327,1.1012822591902025,1.9809763304295307,0.05715642853973361,1.8806752388606514,2.0663150983700245,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f559.json
synthetic | high_locality | FIFO | ProportionalAllocation | f699 | p8,synthetic,high_locality,,FIFO,ProportionalAllocation,699,8,1,10,0.0,0.07955,0.07954166666666668,0.002734095422215138,0.07785539010060984,0.08124460989939015,954.6,954.5,32.809145066581664,934.2646812073182,974.9353187926819,9546.0,256.2,954.6,206.0,1160.6,4.75803,2612704.269621827,2.0720277843700514,1.9220681362107306,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,0.9947303862125569,0.9978591807621765,0.011590003541425701,0.9875468275936137,1.0019139448315002,9.947303862125569,0.9822941192109883,0.06144847557145945,0.07215365788078325,1.3207412274764612,1.9220681362107306,0.14509974333749834,1.6477197756011883,2.0720277843700514,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f699.json
synthetic | high_locality | FIFO | ProportionalAllocation | f839 | p8,synthetic,high_locality,,FIFO,ProportionalAllocation,839,8,1,10,0.0,0.06639166666666667,0.06633333333333333,0.0014210960167732791,0.06551086223005458,0.06727247110327876,796.7,796.0,17.05315220127939,786.1303467606549,807.2696532393452,7967.0,15.2,796.7,13.7,810.4,4.09763,2928791.744836473,1.9211619914054006,1.7714884398494533,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,1.1939610787300934,1.1977165274098227,0.013911320416675447,1.1853387530057824,1.2025834044544044,11.939610787300934,0.9886750429681803,0.032120436003892104,0.07376387793112701,1.259131482839554,1.7714884398494533,0.11518856525526953,1.5925374430777812,1.9211619914054006,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_FIFO_ProportionalAllocation_p8_f839.json
synthetic | high_locality | LRU | GlobalAllocation | f1048 | p8,synthetic,high_locality,,LRU,GlobalAllocation,1048,8,1,10,0.0,0.06546666666666667,0.06554166666666666,0.0010402991022884828,0.0648218826028989,0.06611145073043445,785.6,786.5,12.483589227461788,777.8625912347867,793.3374087652134,7856.0,0.0,785.6,0.0,785.6,8.39926,1473389.8029358906,2.889739306980382,2.7174090176168795,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,1.4913840411312727,1.4960749949052374,0.017376714894726922,1.4806138416568055,1.5021542406057398,14.913840411312728,0.9962734726692238,0.037520531242624534,0.04682309427998285,1.1775974165063134,2.7174090176168795,0.13859904569461998,2.4349010570316603,2.889739306980382,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_GlobalAllocation_p8_f1048.json
synthetic | high_locality | LRU | GlobalAllocation | f110 | p2,synthetic,high_locality,,LRU,GlobalAllocation,110,2,1,10,0.0,0.0534,0.05316666666666667,0.0023654926665613567,0.05193385245550722,0.05486614754449279,160.2,159.5,7.096477999684069,155.80155736652165,164.59844263347833,1602.0,50.2,160.2,18.7,178.9,1.90218,1608693.4879817907,2.767078433473888,2.5388305949910355,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,0.8201914992682949,0.8240740740740741,0.020505367236886073,0.8074821409818512,0.8329008575547386,8.20191499268295,0.9920089928741611,0.11048685669225822,0.0892785537273578,1.196293094189797,2.5388305949910355,0.22824783848285235,2.3105827565081833,2.767078433473888,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_GlobalAllocation_p2_f110.json
synthetic | high_locality | LRU | GlobalAllocation | f138 | p2,synthetic,high_locality,,LRU,GlobalAllocation,138,2,1,10,0.0,0.04833333333333333,0.048666666666666664,0.001527525231651947,0.047386563385915625,0.04928010328075104,145.0,146.0,4.58257569495584,142.15969015774687,147.84030984225313,1450.0,7.0,145.0,2.6,147.6,1.84591,1651533.6544849935,2.6054943433981403,2.3838411643769755,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,1.028967517263861,1.0338383838383838,0.025724915260820724,1.0130230495954136,1.0449119849323085,10.28967517263861,0.9909390687007518,0.10889427592397269,0.09225400923666126,1.205008562460529,2.3838411643769755,0.22165317902116508,2.16218798535581,2.6054943433981403,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_GlobalAllocation_p2_f138.json
synthetic | high_locality | LRU | GlobalAllocation | f166 | p2,synthetic,high_locality,,LRU,GlobalAllocation,166,2,1,10,0.0,0.048,0.04816666666666666,0.0012995725793078618,0.04719451657027872,0.04880548342972128,144.0,144.5,3.898717737923586,141.58354971083617,146.41645028916383,1440.0,0.0,144.0,0.0,144.0,2.06318,1542731.3989109946,2.6038499403159134,2.326532689749565,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,1.237743535259427,1.2436026936026936,0.030944463284755325,1.2185639582089758,1.2569231123098783,12.377435352594269,0.9846126732166843,0.16408467282649908,0.12050442122924117,1.2776233276809088,2.326532689749565,0.27731725056634826,2.0492154391832167,2.6038499403159134,3,23,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_GlobalAllocation_p2_f166.json
synthetic | high_locality | LRU | GlobalAllocation | f207 | p2,synthetic,high_locality,,LRU,GlobalAllocation,207,2,1,10,0.0,0.048,0.04816666666666666,0.0012995725793078618,0.04719451657027872,0.04880548342972128,144.0,144.5,3.898717737923586,141.58354971083617,146.41645028916383,1440.0,0.0,144.0,0.0,144.0,1.74654,1718835.4920676937,2.538993104578677,2.3315664765411697,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,1.5434512758957915,1.5507575757575758,0.03858737289123108,1.5195345743931201,1.5673679773984628,15.434512758957915,0.9920368727154447,0.08741854291977688,0.08894467522032,1.1955714103745103,2.3315664765411697,0.20742662803750694,2.124139848503663,2.538993104578677,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_GlobalAllocation_p2_f207.json
synthetic | high_locality | LRU | GlobalAllocation | f236 | p4,synthetic,high_locality,,LRU,GlobalAllocation,236,4,1,10,0.0,0.0621,0.06216666666666666,0.0018061622912192085,0.06098052901382444,0.06321947098617557,372.6,373.0,10.836973747315254,365.88317408294665,379.3168259170534,3726.0,136.6,372.6,52.3,424.9,3.79135,1582827.6139788323,2.6568452636005557,2.5476802861913628,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,0.7989494331546885,0.7986669415240844,0.021349597506541765,0.7857168155259778,0.8121820507833991,7.989494331546885,0.9974876207843172,0.019714759314825855,0.04651749205165415,1.1293702166978097,2.5476802861913628,0.11842552795204998,2.3541433265750014,2.6568452636005557,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_GlobalAllocation_p4_f236.json
synthetic | high_locality | LRU | GlobalAllocation | f295 | p4,synthetic,high_locality,,LRU,GlobalAllocation,295,4,1,10,0.0,0.0553,0.05516666666666667,0.0014996295838936003,0.054370519954191836,0.05622948004580817,331.8,331.0,8.997777503361593,326.223119725151,337.37688027484904,3318.0,36.8,331.8,12.8,344.6,3.69936,1622141.758268766,2.581216737774207,2.4872001451063808,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,0.9986867914433606,0.9983336769051054,0.026686996883177206,0.9821460194074724,1.015227563479249,9.986867914433606,0.997478097661501,0.018862517254710914,0.047329901951013234,1.1276623595967128,2.4872001451063808,0.11763904920569482,2.2897129257924678,2.581216737774207,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_GlobalAllocation_p4_f295.json
synthetic | high_locality | LRU | GlobalAllocation | f354 | p4,synthetic,high_locality,,LRU,GlobalAllocation,354,4,1,10,0.0,0.05418333333333333,0.05425,0.0009499999999999996,0.05359451723300998,0.054772149433656686,325.1,325.5,5.7,321.5671033980599,328.63289660194016,3251.0,0.0,325.1,0.0,325.1,6.02961,1132432.0163921134,3.651725895415441,2.889203362545098,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,1.1984241497320327,1.1980004122861265,0.03202439625981262,1.1785752232889668,1.2182730761750986,11.984241497320326,0.9562080484348757,0.7885271725042696,0.1804285581219141,1.6687267575281495,2.889203362545098,0.5687046505087786,2.2583595732989927,3.651725895415441,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_GlobalAllocation_p4_f354.json
synthetic | high_locality | LRU | GlobalAllocation | f442 | p4,synthetic,high_locality,,LRU,GlobalAllocation,442,4,1,10,0.0,0.05418333333333333,0.05425,0.0009499999999999996,0.05359451723300998,0.054772149433656686,325.1,325.5,5.7,321.5671033980599,328.63289660194016,3251.0,0.0,325.1,0.0,325.1,4.39471,1461276.2442295349,2.88523325749936,2.5055417388085983,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,1.4963374976880182,1.4958084243798528,0.03998526312665868,1.4715543748410262,1.52112062053501,14.963374976880182,0.9830869758853453,0.20922264232183158,0.1072193570064449,1.351591068073481,2.5055417388085983,0.27845002605286745,2.174743300965431,2.88523325749936,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_GlobalAllocation_p4_f442.json
synthetic | high_locality | LRU | GlobalAllocation | f559 | p8,synthetic,high_locality,,LRU,GlobalAllocation,559,8,1,10,0.0,0.076175,0.07595833333333332,0.0023152423679222494,0.07473999791328066,0.07761000208671935,914.1,911.5,27.782908415066988,896.8799749593678,931.3200250406322,9141.0,355.1,914.1,138.8,1052.9,8.057080000000001,1489486.9201787286,2.813836710582358,2.659556389506204,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,0.7954996936950205,0.7980018341145303,0.009268686666175896,0.789754902181445,0.801244485208596,7.954996936950205,0.992562830644332,0.03460106545974666,0.053190327074477635,1.2309950747012952,2.659556389506204,0.140448615692454,2.33881795748291,2.813836710582358,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_GlobalAllocation_p8_f559.json
synthetic | high_locality | LRU | GlobalAllocation | f699 | p8,synthetic,high_locality,,LRU,GlobalAllocation,699,8,1,10,0.0,0.067625,0.06754166666666667,0.001755250061323965,0.06653708474084095,0.06871291525915905,811.5,810.5,21.063000735887563,798.4450168900913,824.5549831099087,8115.0,112.5,811.5,39.0,850.5,7.8663,1525976.4656663819,2.730334985848919,2.597952234911794,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,0.9947303862125569,0.9978591807621765,0.011590003541425701,0.9875468275936137,1.0019139448315002,9.947303862125569,0.9983984615599025,0.011261284539074237,0.03700046467057691,1.1416452368325407,2.597952234911794,0.09607344010264986,2.393894930666737,2.730334985848919,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_GlobalAllocation_p8_f699.json
synthetic | high_locality | LRU | GlobalAllocation | f839 | p8,synthetic,high_locality,,LRU,GlobalAllocation,839,8,1,10,0.0,0.06546666666666667,0.06554166666666666,0.0010402991022884828,0.0648218826028989,0.06611145073043445,785.6,786.5,12.483589227461788,777.8625912347867,793.3374087652134,7856.0,0.0,785.6,0.0,785.6,8.33292,1459477.4497513364,2.688766643578521,2.5384778217273807,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,1.1939610787300934,1.1977165274098227,0.013911320416675447,1.1853387530057824,1.2025834044544044,11.939610787300934,0.9984502337789465,0.011506040424540212,0.0386307572294024,1.1314601531251158,2.5384778217273807,0.09781691929182916,2.377523486894583,2.688766643578521,3,23,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_GlobalAllocation_p8_f839.json
synthetic | high_locality | LRU | LocalAllocation | f1048 | p8,synthetic,high_locality,,LRU,LocalAllocation,1048,8,1,10,0.0,0.06548333333333334,0.06554166666666666,0.0010657548185832111,0.06482277165314493,0.06614389501352175,785.8,786.5,12.789057822998535,777.873259837739,793.7267401622609,7858.0,0.9,785.8,0.4,786.2,5.75914,2156970.7132725227,1.626259855375634,1.564414170262681,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,1.4913840411312727,1.4960749949052374,0.017376714894726922,1.4806138416568055,1.5021542406057398,14.913840411312728,0.9965325916019457,0.005837028746429086,0.03458024715018635,1.1353820586707999,1.564414170262681,0.05365349676697553,1.4522244466378413,1.626259855375634,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_LocalAllocation_p8_f1048.json
synthetic | high_locality | LRU | LocalAllocation | f110 | p2,synthetic,high_locality,,LRU,LocalAllocation,110,2,1,10,0.0,0.05396666666666666,0.05366666666666667,0.0023872345693058505,0.05248704335123954,0.055446289982093784,161.9,161.0,7.161703707917551,157.46113005371862,166.3388699462814,1619.0,51.9,161.9,18.6,180.5,1.46978,2138486.330213188,1.5442211956837177,1.4944697940268368,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,0.8201914992682949,0.8240740740740741,0.020505367236886073,0.8074821409818512,0.8329008575547386,8.20191499268295,0.9962900473468962,0.014309789746931012,0.03546392863360563,1.0797900509900766,1.4944697940268368,0.049751401656881016,1.4447183923699558,1.5442211956837177,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_LocalAllocation_p2_f110.json
synthetic | high_locality | LRU | LocalAllocation | f138 | p2,synthetic,high_locality,,LRU,LocalAllocation,138,2,1,10,0.0,0.0487,0.049,0.0016829207415152455,0.04765691491771338,0.04974308508228662,146.1,147.0,5.048762224545735,142.97074475314014,149.22925524685985,1461.0,9.9,146.1,3.7,149.8,1.42712,2197285.899631412,1.733269235955343,1.67439894173486,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,1.028967517263861,1.0338383838383838,0.025724915260820724,1.0130230495954136,1.0449119849323085,10.28967517263861,0.9984612560626954,0.020421752385255173,0.029090771298327347,1.0615665089800057,1.67439894173486,0.05887029422048299,1.615528647514377,1.733269235955343,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_LocalAllocation_p2_f138.json
synthetic | high_locality | LRU | LocalAllocation | f166 | p2,synthetic,high_locality,,LRU,LocalAllocation,166,2,1,10,0.0,0.048,0.04816666666666666,0.0012995725793078618,0.04719451657027872,0.04880548342972128,144.0,144.5,3.898717737923586,141.58354971083617,146.41645028916383,1440.0,0.0,144.0,0.0,144.0,1.39401,2182390.561378751,1.5824215600519265,1.5344390495961773,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,1.237743535259427,1.2436026936026936,0.030944463284755325,1.2185639582089758,1.2569231123098783,12.377435352594269,0.9974224083373461,0.009581020987896339,0.03369649421217377,1.0731758335919963,1.5344390495961773,0.047982510455749236,1.4864565391404279,1.5824215600519265,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_LocalAllocation_p2_f166.json
synthetic | high_locality | LRU | LocalAllocation | f207 | p2,synthetic,high_locality,,LRU,LocalAllocation,207,2,1,10,0.0,0.048,0.04816666666666666,0.0012995725793078618,0.04719451657027872,0.04880548342972128,144.0,144.5,3.898717737923586,141.58354971083617,146.41645028916383,1440.0,0.0,144.0,0.0,144.0,1.2688,2366407.622643172,1.573899126923099,1.562576771823021,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,1.5434512758957915,1.5507575757575758,0.03858737289123108,1.5195345743931201,1.5673679773984628,15.434512758957915,0.9999273423869355,0.0003665170416326799,0.007181656400132906,1.014510455011249,1.562576771823021,0.011322355100078053,1.5512544167229432,1.573899126923099,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_LocalAllocation_p2_f207.json
synthetic | high_locality | LRU | LocalAllocation | f236 | p4,synthetic,high_locality,,LRU,LocalAllocation,236,4,1,10,0.0,0.06283333333333334,0.06325,0.001709450853994412,0.06177380471697185,0.06389286194969483,377.0,379.5,10.256705123966467,370.64282830183106,383.35717169816894,3770.0,141.0,377.0,52.3,429.3,2.67758,2241408.0179487625,1.6818207121386797,1.642737150410255,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,0.7989494331546885,0.7986669415240844,0.021349597506541765,0.7857168155259778,0.8121820507833991,7.989494331546885,0.9996178442969836,0.0013971214875637562,0.018048467348670178,1.0470155965092751,1.642737150410255,0.029718292354109686,1.6063856409324857,1.6818207121386797,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_LRU_LocalAllocation_p4_f236.json
