workload_label,workload_kind,trace_name,algorithm,allocation_policy,memory_frames,repetition_id,process_id,t_isolated_ms,t_shared_ms,slowdown,page_faults,replacements,disk_reads,disk_writes
high_locality,synthetic,,FIFO,LocalAllocation,157,5,1,0.1829,0.327,1.7878622197922363,72,0,72,0
high_locality,synthetic,,FIFO,LocalAllocation,157,6,0,0.1868,0.3332,1.7837259100642398,73,0,73,0
high_locality,synthetic,,FIFO,LocalAllocation,157,6,1,0.1882,0.3305,1.7561105207226355,75,0,75,0
high_locality,synthetic,,FIFO,LocalAllocation,157,7,0,0.1908,0.3295,1.7269392033542976,69,0,69,0
high_locality,synthetic,,FIFO,LocalAllocation,157,7,1,0.1863,0.3375,1.8115942028985508,87,9,87,9
high_locality,synthetic,,LRU,GlobalAllocation,157,0,0,0.2994,0.6452,2.1549766199064795,70,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,0,1,0.3033,0.8004,2.638971315529179,76,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,1,0,0.2957,0.6302,2.1312140683124787,68,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,1,1,0.3013,0.7582,2.516428808496515,75,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,2,0,0.2943,0.6209,2.109751953788651,68,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,2,1,0.3005,0.7465,2.4841930116472546,79,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,3,0,0.2975,0.6291,2.1146218487394957,66,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,3,1,0.6069,0.8586,1.4147305981216016,73,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,4,0,0.2986,0.62,2.0763563295378433,66,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,4,1,0.3012,0.7492,2.4873837981407703,82,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,5,0,0.2973,0.6358,2.1385805583585604,66,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,5,1,0.2968,0.7531,2.5373989218328843,72,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,6,0,0.3005,0.6118,2.035940099833611,73,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,6,1,0.2976,0.7656,2.5725806451612905,75,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,7,0,0.2982,0.6318,2.118712273641851,69,,,
high_locality,synthetic,,LRU,GlobalAllocation,157,7,1,0.3018,0.7549,2.501325381047051,80,,,
high_locality,synthetic,,LRU,LocalAllocation,157,0,0,0.3017,0.4602,1.5253563142194233,70,0,70,0
high_locality,synthetic,,LRU,LocalAllocation,157,0,1,0.297,0.4604,1.55016835016835,76,0,76,0
high_locality,synthetic,,LRU,LocalAllocation,157,1,0,0.3,0.4552,1.5173333333333334,68,0,68,0
high_locality,synthetic,,LRU,LocalAllocation,157,1,1,0.2987,0.4514,1.5112152661533311,75,0,75,0
